module,contributor,author,commentor,integrator,churn,entropy,p1,p2,p3,p4,p5,p6,p7,p8,top_iso,top_rso,top_tco
0,136,67,129,20,9482,0.516047,0.000000,0.000000,0.007353,0.007353,0.007353,0.007353,0.014706,0.955882,0.73550000000000000000,0.15583514130760246365,0.38631090487238979118
1,32,8,26,6,57,\N,0.000000,0.000000,0.031250,0.062500,0.000000,0.156250,0.062500,0.687500,0.74070000000000000000,0.26626984126984126984,0.45614035087719298246
2,126,79,122,14,8684,0.482309,0.000000,0.000000,0.007937,0.000000,0.000000,0.031746,0.015873,0.944444,0.88360000000000000000,0.17592535695076837678,0.20382312298479963151
4,100,44,98,14,3392,0.412290,0.000000,0.000000,0.010000,0.000000,0.010000,0.030000,0.030000,0.920000,0.76600000000000000000,0.09553745412930575852,0.36615566037735849057
5,69,22,67,8,3191,0.377020,0.000000,0.014493,0.014493,0.014493,0.014493,0.028986,0.028986,0.884058,0.84210000000000000000,0.17440994227268737073,0.36602945785020369790
6,61,17,60,5,125,0.795040,0.016393,0.000000,0.016393,0.016393,0.000000,0.049180,0.049180,0.852459,0.82350000000000000000,0.14321744921744921745,0.25600000000000000000
9,161,105,156,35,49555,0.862373,0.000000,0.000000,0.006211,0.000000,0.000000,0.012422,0.012422,0.968944,0.80930000000000000000,0.18512494213417402587,0.10775905559479366361
10,38,10,38,3,302,0.727841,0.026316,0.000000,0.052632,0.000000,0.000000,0.078947,0.078947,0.763158,0.83330000000000000000,0.13070735474520244242,0.29139072847682119205
11,16,4,16,1,482,\N,0.000000,0.000000,0.062500,0.000000,0.062500,0.000000,0.375000,0.500000,1.00000000000000000000,0.17548076923076923077,0.98340248962655601660
12,73,31,67,7,4570,0.504492,0.000000,0.000000,0.013699,0.000000,0.013699,0.041096,0.041096,0.890411,0.86360000000000000000,0.16951447998910839639,0.28293216630196936543
13,57,21,56,4,8041,0.830071,0.017544,0.000000,0.017544,0.000000,0.017544,0.017544,0.052632,0.877193,0.90200000000000000000,0.15019117427234717300,0.39696555154831488621
14,46,15,43,7,2104,0.788172,0.021739,0.000000,0.021739,0.000000,0.000000,0.130435,0.065217,0.760870,0.85420000000000000000,0.19960000317143174286,0.31178707224334600760
16,35,9,35,3,1150,0.522979,0.000000,0.000000,0.028571,0.000000,0.028571,0.085714,0.114286,0.742857,0.92000000000000000000,0.14989362489362489362,0.45739130434782608696
18,60,19,58,5,5700,0.902356,0.016667,0.000000,0.016667,0.000000,0.033333,0.033333,0.016667,0.883333,0.91430000000000000000,0.19675536577075353745,0.49649122807017543860
19,87,46,83,17,19767,0.872070,0.000000,0.000000,0.011494,0.000000,0.022989,0.045977,0.034483,0.885057,0.86630000000000000000,0.16724349982719447510,0.22046845753022714625
20,139,53,136,21,17573,0.967758,0.000000,0.007194,0.007194,0.007194,0.000000,0.007194,0.014388,0.956835,0.64060000000000000000,0.16281900007459054653,0.28168212598873271496
22,49,14,49,3,8906,0.853136,0.020408,0.000000,0.020408,0.000000,0.040816,0.020408,0.020408,0.877551,0.92420000000000000000,0.19249979349453653525,0.56669660902762182798
24,137,73,132,16,18663,0.875893,0.000000,0.000000,0.007299,0.000000,0.000000,0.043796,0.014599,0.934307,0.91470000000000000000,0.17077943343403001065,0.15308364142956652200
25,18,6,18,3,5159,0.733129,0.000000,0.000000,0.055556,0.000000,0.055556,0.000000,0.111111,0.777778,0.90910000000000000000,0.49231399741603823236,0.94805194805194805195
27,41,11,41,3,3391,0.813780,0.000000,0.000000,0.024390,0.024390,0.048780,0.024390,0.024390,0.853659,0.80950000000000000000,0.17546117789963290812,0.62931288705396638160
28,54,17,52,5,6873,0.235270,0.000000,0.000000,0.037037,0.000000,0.000000,0.055556,0.074074,0.833333,0.87100000000000000000,0.11647425147471659765,0.48799650807507638586
29,19,6,19,2,3572,0.563954,0.000000,0.000000,0.052632,0.052632,0.052632,0.000000,0.157895,0.684211,0.87500000000000000000,0.36983598720653050025,0.95660694288913773796
30,30,6,30,1,285,0.917801,0.000000,0.000000,0.033333,0.000000,0.100000,0.033333,0.066667,0.766667,1.00000000000000000000,0.11730158730158730159,0.53333333333333333333
32,134,78,125,18,10555,0.780955,0.000000,0.000000,0.007463,0.000000,0.000000,0.037313,0.014925,0.940299,0.87780000000000000000,0.16082492891743552532,0.14353387020369493131
33,65,22,63,3,157219,0.600021,0.000000,0.000000,0.015385,0.000000,0.015385,0.015385,0.046154,0.907692,0.95450000000000000000,0.17446587589464300839,0.73451045993168764590
34,119,52,112,16,37879,0.722124,0.000000,0.000000,0.008403,0.000000,0.008403,0.025210,0.016807,0.941176,0.83900000000000000000,0.10917738229830132344,0.39816257028960637820
35,26,6,26,1,7684,0.903120,0.000000,0.000000,0.038462,0.000000,0.038462,0.038462,0.153846,0.730769,1.00000000000000000000,0.26898938308911576726,0.88560645497136907860
36,15,3,15,2,627,0.542716,0.000000,0.000000,0.066667,0.066667,0.133333,0.000000,0.133333,0.600000,0.80000000000000000000,0.30166666666666666667,0.71610845295055821372
37,11,2,11,2,994,0.589256,0.000000,0.000000,0.090909,0.090909,0.090909,0.090909,0.272727,0.363636,0.75000000000000000000,0.32708333333333333333,0.66398390342052313883
38,72,24,68,5,4050,0.781712,0.000000,0.000000,0.013889,0.000000,0.013889,0.069444,0.041667,0.861111,0.89360000000000000000,0.17326481714269438055,0.45506172839506172840
39,60,14,57,9,1417,0.747697,0.016667,0.000000,0.033333,0.000000,0.033333,0.033333,0.033333,0.850000,0.67570000000000000000,0.14876224086168079586,0.30416372618207480593
40,40,10,40,3,1445,0.863087,0.000000,0.000000,0.050000,0.025000,0.025000,0.000000,0.050000,0.850000,0.52940000000000000000,0.21120897203155267671,0.85259515570934256055
41,34,8,34,3,225,0.517661,0.029412,0.000000,0.058824,0.000000,0.000000,0.088235,0.088235,0.735294,0.80000000000000000000,0.17841666666666666667,0.39111111111111111111
42,59,14,57,5,1162,0.653609,0.016949,0.000000,0.033898,0.000000,0.016949,0.033898,0.033898,0.864407,0.75000000000000000000,0.16094683867313706126,0.45266781411359724613
43,48,11,47,5,1680,0.735849,0.000000,0.000000,0.041667,0.062500,0.020833,0.020833,0.062500,0.791667,0.72220000000000000000,0.14131251588642753043,0.78690476190476190476
44,62,16,60,7,791,0.824696,0.016129,0.000000,0.032258,0.000000,0.016129,0.048387,0.032258,0.854839,0.69770000000000000000,0.13941647522534266569,0.37041719342604298357
45,52,16,52,5,2294,0.577966,0.000000,0.000000,0.038462,0.038462,0.038462,0.038462,0.038462,0.807692,0.80560000000000000000,0.15478136927680538228,0.36399302528334786399
46,26,4,26,2,1622,0.863621,0.000000,0.000000,0.038462,0.038462,0.076923,0.000000,0.153846,0.692308,0.66670000000000000000,0.23177832919768403639,0.93773119605425400740
48,33,9,32,3,1128,0.558247,0.000000,0.000000,0.060606,0.030303,0.060606,0.030303,0.090909,0.727273,0.75000000000000000000,0.20534842472342472342,0.74645390070921985816
49,47,14,45,3,816,0.476480,0.021277,0.000000,0.021277,0.021277,0.000000,0.042553,0.063830,0.829787,0.85000000000000000000,0.14616077882343752217,0.66544117647058823529
52,70,23,70,6,1796,0.685929,0.000000,0.000000,0.028571,0.000000,0.014286,0.071429,0.042857,0.842857,0.82980000000000000000,0.13609631559510960476,0.28507795100222717149
53,54,13,53,5,2239,0.834631,0.000000,0.000000,0.055556,0.000000,0.000000,0.037037,0.055556,0.851852,0.65520000000000000000,0.12383448832607317881,0.39392585975882090219
55,35,9,32,5,982,0.721903,0.000000,0.000000,0.028571,0.000000,0.057143,0.000000,0.057143,0.857143,0.88570000000000000000,0.22544392207421732454,0.77393075356415478615
57,13,2,13,2,208,0.896838,0.000000,0.000000,0.000000,0.153846,0.153846,0.000000,0.153846,0.538462,0.75000000000000000000,0.34375000000000000000,0.87019230769230769231
58,20,6,19,2,271,0.712983,0.000000,0.000000,0.050000,0.050000,0.050000,0.100000,0.150000,0.600000,0.85710000000000000000,0.20833333333333333333,0.52767527675276752768
59,112,50,108,16,558849,0.209345,0.008929,0.000000,0.008929,0.000000,0.000000,0.071429,0.035714,0.875000,0.82350000000000000000,0.10926375830050179286,0.17970507238985844119
60,67,18,65,8,2211,0.352670,0.000000,0.000000,0.014925,0.029851,0.029851,0.044776,0.029851,0.850746,0.77140000000000000000,0.12524258362137097851,0.41112618724559023066
61,14,4,14,1,1921,0.998160,0.000000,0.000000,0.071429,0.000000,0.071429,0.071429,0.357143,0.428571,1.00000000000000000000,0.25895212285456187895,0.49349297241020301926
62,91,30,90,14,15198,0.466543,0.000000,0.000000,0.010989,0.010989,0.010989,0.043956,0.021978,0.901099,0.69230000000000000000,0.11371095564965953412,0.36741676536386366627
63,94,39,90,11,6648,0.624288,0.000000,0.000000,0.010638,0.010638,0.010638,0.042553,0.021277,0.904255,0.79170000000000000000,0.11356633124087137649,0.30986762936221419976
64,22,7,22,1,32177,0.680228,0.000000,0.000000,0.045455,0.000000,0.045455,0.000000,0.181818,0.727273,1.00000000000000000000,0.21731454751142142654,0.93423874195854181558
65,21,4,20,2,17786,0.467861,0.000000,0.000000,0.047619,0.047619,0.095238,0.000000,0.095238,0.714286,0.90910000000000000000,0.22042475572421125960,0.56145282806701900371
66,23,5,21,2,18920,0.997709,0.000000,0.000000,0.043478,0.043478,0.086957,0.000000,0.086957,0.739130,0.91670000000000000000,0.21968864972494736560,0.50290697674418604651
67,18,4,17,2,126541,0.290177,0.000000,0.000000,0.055556,0.055556,0.111111,0.055556,0.166667,0.555556,0.85710000000000000000,0.26706349206349206349,0.41467982709161457551
68,184,98,180,25,14733,0.552496,0.000000,0.000000,0.005435,0.000000,0.000000,0.021739,0.010870,0.961957,0.86260000000000000000,0.15170878636569960985,0.22290097061019480079
69,159,80,158,23,605,0.542852,0.000000,0.000000,0.006289,0.000000,0.000000,0.037736,0.012579,0.943396,0.84510000000000000000,0.11536384079000719766,0.13057851239669421488
72,67,23,61,11,1684,0.611408,0.000000,0.000000,0.014925,0.014925,0.014925,0.029851,0.059701,0.865672,0.81130000000000000000,0.13247676575302415744,0.37885985748218527316
73,11,3,11,1,445,0.681403,0.000000,0.000000,0.090909,0.000000,0.181818,0.000000,0.272727,0.454545,1.00000000000000000000,0.19411603721948549535,0.76404494382022471910
74,19,7,19,2,945,0.418053,0.000000,0.000000,0.105263,0.000000,0.105263,0.000000,0.210526,0.578947,0.85710000000000000000,0.17526907730143336449,0.83068783068783068783
75,16,5,16,2,1785,0.740583,0.000000,0.000000,0.125000,0.000000,0.187500,0.000000,0.250000,0.437500,0.91670000000000000000,0.17328030260666109924,0.64145658263305322129
76,18,3,18,2,845,0.808079,0.000000,0.000000,0.055556,0.055556,0.055556,0.000000,0.277778,0.555556,0.85710000000000000000,0.28043951357178135304,0.99644970414201183432
78,36,7,35,2,112,0.511427,0.000000,0.000000,0.027778,0.027778,0.111111,0.027778,0.083333,0.722222,0.91670000000000000000,0.10581501831501831502,0.27678571428571428571
79,144,72,137,22,25168,0.681013,0.000000,0.000000,0.006944,0.000000,0.006944,0.020833,0.020833,0.944444,0.84190000000000000000,0.14596201677998871978,0.42232199618563254927
82,131,68,127,21,94797,0.519220,0.000000,0.000000,0.007634,0.000000,0.000000,0.030534,0.015267,0.946565,0.73080000000000000000,0.13601593063274037250,0.51658807768178317879
83,50,14,49,7,226,0.758296,0.000000,0.020000,0.020000,0.000000,0.060000,0.040000,0.060000,0.800000,0.77780000000000000000,0.12529088514852296039,0.47787610619469026549
84,107,54,104,18,2332,0.673138,0.000000,0.000000,0.009346,0.000000,0.000000,0.037383,0.018692,0.934579,0.77040000000000000000,0.16601326681175981696,0.18481989708404802744
85,99,55,96,27,3606,0.584936,0.000000,0.000000,0.010101,0.000000,0.000000,0.050505,0.030303,0.909091,0.68970000000000000000,0.18425228518160876530,0.20770937326677759290
86,108,51,105,20,2002,0.609477,0.000000,0.000000,0.009259,0.000000,0.000000,0.037037,0.018519,0.935185,0.78620000000000000000,0.14460516675074672356,0.18231768231768231768
87,84,29,81,16,1065,0.768660,0.000000,0.011905,0.011905,0.000000,0.000000,0.047619,0.035714,0.892857,0.68830000000000000000,0.14717347887488569009,0.30798122065727699531
88,43,13,42,3,1070,0.463099,0.000000,0.000000,0.023256,0.000000,0.023256,0.000000,0.046512,0.906977,0.93940000000000000000,0.24414030141971318442,0.91401869158878504673
89,43,10,41,3,78,0.391244,0.000000,0.000000,0.023256,0.000000,0.023256,0.186047,0.069767,0.697674,0.91670000000000000000,0.30818366102421829976,0.46153846153846153846
90,37,9,35,6,157,0.098447,0.027027,0.000000,0.027027,0.000000,0.027027,0.027027,0.081081,0.810811,0.76920000000000000000,0.18877816388511575677,0.38853503184713375796
91,99,48,96,14,1181,0.716318,0.000000,0.000000,0.010101,0.000000,0.010101,0.030303,0.020202,0.929293,0.82830000000000000000,0.15269599329380078087,0.26672311600338696020
92,30,9,28,4,1091,0.849179,0.000000,0.000000,0.033333,0.000000,0.066667,0.033333,0.133333,0.733333,0.91180000000000000000,0.16969457706211655440,0.47387717690192483960
93,16,2,16,1,1003,0.614461,0.000000,0.000000,0.062500,0.000000,0.062500,0.000000,0.312500,0.562500,1.00000000000000000000,0.18394276629570747218,0.96510468594217347956
94,17,3,16,2,2314,0.713006,0.000000,0.000000,0.058824,0.058824,0.058824,0.000000,0.352941,0.470588,0.87500000000000000000,0.17900673783026724203,0.92912705272255834054
95,15,3,15,1,813,0.699223,0.000000,0.000000,0.066667,0.000000,0.133333,0.000000,0.266667,0.533333,1.00000000000000000000,0.20294117647058823529,0.92988929889298892989
96,15,1,15,1,4,0.000000,0.000000,0.000000,0.066667,0.000000,0.066667,0.000000,0.200000,0.666667,1.00000000000000000000,0.27058823529411764706,1.00000000000000000000
97,16,2,16,1,20,0.970951,0.000000,0.000000,0.062500,0.000000,0.125000,0.000000,0.187500,0.625000,1.00000000000000000000,0.25060943296237413884,0.80000000000000000000
98,16,3,16,1,20,\N,0.000000,0.000000,0.062500,0.000000,0.187500,0.000000,0.250000,0.500000,1.00000000000000000000,0.21153786840061349865,0.50000000000000000000
99,67,28,63,11,1777,0.542969,0.000000,0.000000,0.014925,0.000000,0.029851,0.044776,0.044776,0.865672,0.81540000000000000000,0.16920139353837928136,0.32583005064715813168
100,30,9,30,4,2246,0.837894,0.000000,0.033333,0.033333,0.000000,0.066667,0.000000,0.100000,0.766667,0.81820000000000000000,0.20330373528721833561,0.74888691006233303651
101,18,6,18,2,143,0.289658,0.055556,0.000000,0.055556,0.000000,0.055556,0.055556,0.277778,0.500000,0.83330000000000000000,0.18397435897435897436,0.43356643356643356643
102,97,40,96,12,229055,0.038195,0.000000,0.000000,0.010309,0.000000,0.010309,0.041237,0.020619,0.917526,0.80850000000000000000,0.11123164599237014365,0.12157778699438999367
103,87,33,87,13,5461,0.773023,0.000000,0.000000,0.011494,0.000000,0.022989,0.034483,0.022989,0.908046,0.79270000000000000000,0.13579532749546160991,0.33546969419520234389
104,106,49,105,6,3103,0.007761,0.000000,0.000000,0.009434,0.000000,0.000000,0.037736,0.018868,0.933962,0.89530000000000000000,0.15414990159345198411,0.61069932323557847245
105,7,2,7,2,436,0.411166,0.000000,0.000000,0.285714,0.000000,0.142857,0.000000,0.285714,0.285714,0.75000000000000000000,0.43722943722943722944,0.98394495412844036697
106,77,30,72,10,4135,0.814533,0.000000,0.000000,0.012987,0.000000,0.025974,0.025974,0.051948,0.883117,0.86840000000000000000,0.14421719430987564483,0.31487303506650544135
107,28,7,26,3,20905,0.933737,0.000000,0.000000,0.071429,0.035714,0.035714,0.071429,0.107143,0.678571,0.77780000000000000000,0.19958105713790249882,0.34475005979430758192
108,40,10,38,6,645,0.774345,0.000000,0.000000,0.025000,0.025000,0.050000,0.050000,0.075000,0.775000,0.71430000000000000000,0.18060052286472652990,0.68682170542635658915
109,28,6,28,2,519,0.824001,0.000000,0.000000,0.035714,0.035714,0.035714,0.071429,0.107143,0.714286,0.91670000000000000000,0.24080069715296870654,0.76300578034682080925
110,21,7,20,2,11392,0.947796,0.000000,0.000000,0.095238,0.000000,0.000000,0.142857,0.238095,0.523810,0.85710000000000000000,0.26522645017620892969,0.33418188202247191011
111,25,7,25,2,15923,0.804464,0.000000,0.000000,0.080000,0.000000,0.000000,0.080000,0.160000,0.680000,0.90910000000000000000,0.24130449881191326900,0.47710858506562833637
112,25,7,25,2,6107,0.992720,0.000000,0.000000,0.080000,0.000000,0.040000,0.080000,0.120000,0.680000,0.91670000000000000000,0.26505543970039418079,0.46733256918290486327
113,64,20,63,7,2975,0.821370,0.015625,0.000000,0.015625,0.046875,0.015625,0.031250,0.046875,0.828125,0.76920000000000000000,0.12128045648412070386,0.49008403361344537815
114,9,1,9,1,219,0.733696,0.000000,0.000000,0.111111,0.000000,0.111111,0.000000,0.555556,0.222222,1.00000000000000000000,0.23846153846153846154,1.00000000000000000000
115,22,6,21,4,138,0.163991,0.045455,0.045455,0.045455,0.045455,0.000000,0.045455,0.181818,0.590909,0.70000000000000000000,0.17148231300862879810,0.56521739130434782609
116,66,21,63,12,1451,0.232007,0.000000,0.000000,0.015152,0.060606,0.015152,0.090909,0.030303,0.787879,0.67240000000000000000,0.16008848122956924372,0.30117160578911095796
117,67,22,64,6,3738,0.731373,0.000000,0.000000,0.029851,0.000000,0.014925,0.059701,0.029851,0.865672,0.81400000000000000000,0.11649509807404544247,0.31219903691813804173
118,35,11,34,3,199,0.450829,0.000000,0.028571,0.057143,0.000000,0.028571,0.085714,0.057143,0.742857,0.78570000000000000000,0.15352240352240352240,0.30653266331658291457
119,63,22,62,8,2088,0.190377,0.000000,0.000000,0.015873,0.015873,0.000000,0.063492,0.047619,0.857143,0.69770000000000000000,0.14954582923238398133,0.32375478927203065134
120,46,15,46,5,269,0.410867,0.021739,0.000000,0.021739,0.021739,0.000000,0.130435,0.043478,0.760870,0.76000000000000000000,0.12804239453977085161,0.23791821561338289963
121,30,7,30,5,2234,0.617889,0.000000,0.033333,0.066667,0.066667,0.066667,0.033333,0.100000,0.633333,0.68420000000000000000,0.19427933887889394007,0.57833482542524619517
122,38,11,38,5,873,0.361211,0.026316,0.026316,0.052632,0.026316,0.026316,0.000000,0.131579,0.710526,0.65000000000000000000,0.11873445739320102648,0.47193585337915234822
123,49,12,48,3,482,0.069291,0.020408,0.000000,0.040816,0.000000,0.020408,0.020408,0.081633,0.816327,0.76190000000000000000,0.13529790311128060426,0.63692946058091286307
124,36,5,36,4,1942,0.502536,0.027778,0.000000,0.055556,0.027778,0.027778,0.000000,0.055556,0.805556,0.63640000000000000000,0.18965495289024700789,0.88825952626158599382
125,57,14,56,7,2098,0.027866,0.017544,0.000000,0.017544,0.035088,0.017544,0.000000,0.035088,0.877193,0.72090000000000000000,0.17432504427838608022,0.68017159199237368923
126,29,6,26,6,69,0.658215,0.034483,0.000000,0.068966,0.103448,0.068966,0.034483,0.206897,0.482759,0.64290000000000000000,0.13529463529463529464,0.46376811594202898551
127,38,7,38,5,807,0.816654,0.000000,0.000000,0.078947,0.052632,0.052632,0.026316,0.052632,0.736842,0.66670000000000000000,0.17610426627978810142,0.44361833952912019827
128,44,10,44,4,1978,0.319098,0.022727,0.000000,0.045455,0.022727,0.022727,0.000000,0.068182,0.818182,0.73680000000000000000,0.18887932873226990874,0.86400404448938321537
129,63,24,62,11,543,0.972459,0.000000,0.000000,0.015873,0.000000,0.031746,0.063492,0.031746,0.857143,0.86300000000000000000,0.17190450403348178623,0.30570902394106813996
132,66,24,66,9,899,0.502473,0.000000,0.000000,0.015152,0.000000,0.045455,0.030303,0.015152,0.893939,0.88160000000000000000,0.14066383734428128617,0.37708565072302558398
136,16,4,16,1,84,\N,0.000000,0.000000,0.062500,0.000000,0.250000,0.000000,0.187500,0.500000,1.00000000000000000000,0.19906159528801038235,0.72619047619047619048
137,27,4,26,2,218,0.934196,0.000000,0.000000,0.037037,0.037037,0.037037,0.037037,0.148148,0.703704,0.87500000000000000000,0.17125543387003488871,0.48165137614678899083
140,58,28,56,6,5735,0.839029,0.000000,0.000000,0.034483,0.000000,0.017241,0.051724,0.034483,0.862069,0.89090000000000000000,0.17041484031303035828,0.30706190061028770706
141,25,5,23,11,4642,0.987752,0.000000,0.080000,0.080000,0.120000,0.040000,0.080000,0.120000,0.480000,0.29630000000000000000,0.17262203126864781000,0.55385609651012494614
142,23,5,21,7,152,\N,0.086957,0.000000,0.130435,0.086957,0.000000,0.086957,0.130435,0.478261,0.33330000000000000000,0.18167084377610693400,0.63157894736842105263
143,23,5,21,7,152,\N,0.086957,0.000000,0.130435,0.086957,0.000000,0.086957,0.130435,0.478261,0.25000000000000000000,0.18167084377610693400,0.63157894736842105263
144,24,5,23,8,152,\N,0.041667,0.041667,0.166667,0.083333,0.000000,0.083333,0.083333,0.500000,0.25000000000000000000,0.16805903648008911167,0.63157894736842105263
145,29,7,26,10,3504,0.931151,0.000000,0.068966,0.103448,0.172414,0.000000,0.068966,0.068966,0.517241,0.21050000000000000000,0.24555383556931544548,0.63013698630136986301
146,23,5,21,7,152,\N,0.086957,0.000000,0.130435,0.086957,0.000000,0.086957,0.130435,0.478261,0.25000000000000000000,0.18167084377610693400,0.63157894736842105263
147,26,6,24,8,236,0.536749,0.038462,0.038462,0.115385,0.115385,0.038462,0.000000,0.115385,0.538462,0.21430000000000000000,0.18225656734428664253,0.40677966101694915254
148,23,5,21,7,456,1.000000,0.086957,0.000000,0.130435,0.086957,0.000000,0.086957,0.130435,0.478261,0.25000000000000000000,0.18167084377610693400,0.63157894736842105263
149,23,5,21,7,456,1.000000,0.086957,0.000000,0.130435,0.086957,0.000000,0.086957,0.130435,0.478261,0.25000000000000000000,0.18167084377610693400,0.63157894736842105263
150,23,5,21,8,304,1.000000,0.086957,0.000000,0.130435,0.130435,0.000000,0.086957,0.130435,0.434783,0.23080000000000000000,0.18167084377610693400,0.63157894736842105263
151,29,8,27,11,5756,0.879315,0.000000,0.068966,0.068966,0.241379,0.034483,0.034483,0.103448,0.448276,0.22220000000000000000,0.14495453377032324401,0.57123002084781097985
152,20,4,18,8,142,\N,0.100000,0.000000,0.150000,0.150000,0.000000,0.050000,0.150000,0.400000,0.18180000000000000000,0.17063492063492063492,0.67605633802816901408
153,19,4,18,6,142,\N,0.105263,0.000000,0.157895,0.052632,0.000000,0.052632,0.157895,0.473684,0.20000000000000000000,0.17063492063492063492,0.67605633802816901408
154,19,4,18,6,142,\N,0.105263,0.000000,0.157895,0.052632,0.000000,0.052632,0.157895,0.473684,0.22220000000000000000,0.17063492063492063492,0.67605633802816901408
155,20,4,20,7,142,0.000000,0.100000,0.000000,0.200000,0.050000,0.000000,0.050000,0.100000,0.500000,0.25000000000000000000,0.15733058135534915721,0.67605633802816901408
156,19,4,18,6,142,\N,0.105263,0.000000,0.157895,0.052632,0.000000,0.052632,0.157895,0.473684,0.22220000000000000000,0.17063492063492063492,0.67605633802816901408
157,19,4,18,6,142,\N,0.105263,0.000000,0.157895,0.052632,0.000000,0.052632,0.157895,0.473684,0.25000000000000000000,0.17063492063492063492,0.67605633802816901408
158,55,18,54,10,4963,0.983238,0.000000,0.018182,0.036364,0.036364,0.000000,0.054545,0.109091,0.745455,0.60530000000000000000,0.10030172894355019459,0.38283296393310497683
159,6,1,4,4,96,\N,0.166667,0.000000,0.166667,0.333333,0.000000,0.000000,0.333333,0.000000,0.33330000000000000000,0.33333333333333333333,1.00000000000000000000
160,8,2,8,5,136,0.551421,0.125000,0.000000,0.500000,0.000000,0.125000,0.000000,0.250000,0.000000,0.33330000000000000000,0.20000000000000000000,0.70588235294117647059
161,2,0,0,2,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.50000000000000000000,0.00000000000000000000,0.00000000000000000000
162,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
163,6,1,6,2,2,\N,0.000000,0.000000,0.333333,0.000000,0.166667,0.000000,0.500000,0.000000,0.50000000000000000000,0.66666666666666666667,1.00000000000000000000
164,2,0,0,2,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.50000000000000000000,0.00000000000000000000,0.00000000000000000000
165,6,1,5,3,30,\N,0.000000,0.000000,0.333333,0.166667,0.166667,0.000000,0.333333,0.000000,0.33330000000000000000,0.40000000000000000000,1.00000000000000000000
166,2,0,0,2,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.50000000000000000000,0.00000000000000000000,0.00000000000000000000
167,16,3,16,1,241,0.628722,0.000000,0.000000,0.062500,0.000000,0.062500,0.062500,0.250000,0.562500,1.00000000000000000000,0.30620490620490620491,0.85062240663900414938
172,36,7,36,1,46,0.932112,0.000000,0.000000,0.027778,0.000000,0.055556,0.000000,0.111111,0.805556,1.00000000000000000000,0.09296632486287658701,0.65217391304347826087
173,18,4,17,1,34,0.989993,0.000000,0.000000,0.055556,0.000000,0.166667,0.055556,0.222222,0.500000,1.00000000000000000000,0.20512820512820512821,0.55882352941176470588
176,2,0,0,2,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.50000000000000000000,0.00000000000000000000,0.00000000000000000000
178,115,52,114,10,4598,0.471210,0.000000,0.000000,0.008696,0.000000,0.000000,0.008696,0.026087,0.956522,0.88030000000000000000,0.13424150485863698553,0.67638103523270987386
180,49,17,48,3,1133,0.801987,0.000000,0.000000,0.020408,0.000000,0.020408,0.061224,0.061224,0.836735,0.94290000000000000000,0.14058298836581003031,0.51015004413062665490
181,42,14,41,8,1043,0.636515,0.023810,0.000000,0.023810,0.000000,0.000000,0.119048,0.071429,0.761905,0.80000000000000000000,0.17890078922687618340,0.29626078619367209971
182,49,10,47,8,73,0.181166,0.000000,0.000000,0.020408,0.000000,0.020408,0.122449,0.122449,0.714286,0.66670000000000000000,0.10663872324489384380,0.35616438356164383562
185,43,15,42,4,1891,0.758174,0.000000,0.000000,0.023256,0.023256,0.023256,0.046512,0.093023,0.790698,0.85190000000000000000,0.16932657037044960232,0.55420412480169222634
186,29,10,29,2,131,0.802576,0.000000,0.000000,0.034483,0.034483,0.000000,0.172414,0.206897,0.551724,0.93330000000000000000,0.10869840581773752420,0.33587786259541984733
189,17,6,16,3,321,0.258622,0.117647,0.000000,0.058824,0.000000,0.117647,0.058824,0.117647,0.529412,0.66670000000000000000,0.15284351288408083540,0.26168224299065420561
199,12,2,11,2,256,\N,0.000000,0.000000,0.000000,0.166667,0.166667,0.000000,0.166667,0.500000,0.50000000000000000000,0.22727272727272727273,0.89453125000000000000
200,120,51,114,18,535858,0.060396,0.000000,0.000000,0.016667,0.000000,0.000000,0.083333,0.016667,0.883333,0.83580000000000000000,0.11490414776035445828,0.17216874619768670058
201,16,3,16,2,110413,0.163132,0.000000,0.000000,0.125000,0.000000,0.125000,0.062500,0.125000,0.562500,0.83330000000000000000,0.26990740740740740741,0.40967096265838261799
202,38,9,36,5,594,0.298578,0.000000,0.000000,0.026316,0.000000,0.052632,0.026316,0.052632,0.842105,0.87100000000000000000,0.16489845777480186082,0.53872053872053872054
207,56,16,53,6,439,0.723952,0.000000,0.017857,0.017857,0.017857,0.000000,0.053571,0.053571,0.839286,0.76920000000000000000,0.15127213346066104561,0.40546697038724373576
208,34,6,34,1,49,0.931304,0.000000,0.000000,0.029412,0.000000,0.058824,0.000000,0.088235,0.823529,1.00000000000000000000,0.15043027936581159969,0.65306122448979591837
209,33,6,33,1,45,0.894452,0.000000,0.000000,0.030303,0.000000,0.060606,0.000000,0.121212,0.787879,1.00000000000000000000,0.10458711547073616039,0.68888888888888888889
